"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun May 25 21:45:24 GMT 2025","Sun May 25 21:45:24 GMT 2025","160","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","unauthorizedUserCreatesBuildType","Unauthorized user should not be able to create BuildType",""
"passed","Sun May 25 21:45:31 GMT 2025","Sun May 25 21:45:31 GMT 2025","124","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCreatesProjectWithInvalidCharacters","System Admin should not be able to create project, that starts with non letter character and with non latin letters",""
"passed","Sun May 25 21:45:30 GMT 2025","Sun May 25 21:45:30 GMT 2025","56","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superUserCreatesProjectWithInvalidCharacters","SuperUser should not be able to create project, that starts with non letter character and with non latin letters",""
"passed","Sun May 25 21:45:31 GMT 2025","Sun May 25 21:45:31 GMT 2025","89","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCreatesProjectWithEmptyName","System admin should not be able to create project with empty name",""
"passed","Sun May 25 21:45:35 GMT 2025","Sun May 25 21:45:35 GMT 2025","292","Surefire suite","Surefire test","com.example.teamcity.api.StartBuildMockTest","com.example.teamcity.api.StartBuildMockTest","userStartsBuildWithWireMockTest","User should be able to start build (with WireMock)",""
"passed","Sun May 25 21:45:31 GMT 2025","Sun May 25 21:45:31 GMT 2025","154","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCreatesProjectWithInvalidCharacters","System Admin should not be able to create project, that starts with non letter character and with non latin letters",""
"passed","Sun May 25 21:45:30 GMT 2025","Sun May 25 21:45:30 GMT 2025","97","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superUserCreatesTwoProjectsWithTheSameId","SuperUser should not be able to create project with the same ID",""
"passed","Sun May 25 21:45:24 GMT 2025","Sun May 25 21:45:24 GMT 2025","181","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","superUserCreatesTwoBuildTypesWithTheSameIdTest","SuperUser should not be able to create two build types with the same id",""
"passed","Sun May 25 21:45:32 GMT 2025","Sun May 25 21:45:32 GMT 2025","229","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCreatesTwoProjectsWithTheSameIName","System admin should not be able to create project with the same name",""
"passed","Sun May 25 21:45:32 GMT 2025","Sun May 25 21:45:32 GMT 2025","42","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","unauthorizedUserCreatesProject","Unauthorized user should not be able to create Project",""
"passed","Sun May 25 21:45:35 GMT 2025","Sun May 25 21:45:35 GMT 2025","356","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","projectAdminSearchProjectTest","Project Admin should be able to find their projects",""
"passed","Sun May 25 21:45:05 GMT 2025","Sun May 25 21:45:05 GMT 2025","520","Surefire suite","Surefire test","com.example.teamcity.api.AgentAuthorizeTest","com.example.teamcity.api.AgentAuthorizeTest","authorizeAgentTest","Superuser should be able to authorize Teamcity Agent",""
"passed","Sun May 25 21:45:30 GMT 2025","Sun May 25 21:45:30 GMT 2025","81","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superUserCreatesProjectWithNonLatinLetters","SuperUser should not be able to create project with id, that contains non latin letters",""
"passed","Sun May 25 21:45:35 GMT 2025","Sun May 25 21:45:36 GMT 2025","183","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","superUserSearchProjectTest","SuperUser should be able to find created project by name",""
"passed","Sun May 25 21:45:35 GMT 2025","Sun May 25 21:45:35 GMT 2025","30","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","superUserSearchNonExistingProjectTest","SuperUser should not be able to find non existing projects",""
"passed","Sun May 25 21:45:30 GMT 2025","Sun May 25 21:45:30 GMT 2025","195","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCreatesProjectTest","System admin should be able to create project",""
"passed","Sun May 25 21:45:25 GMT 2025","Sun May 25 21:45:25 GMT 2025","289","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeWithIdExceedingMaxLengthTest","System admin should not be able to create build type with ID > 225 symbols",""
"passed","Sun May 25 21:45:36 GMT 2025","Sun May 25 21:45:36 GMT 2025","360","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userSearchProjectTest","System Admin should be able to find created project by name",""
"passed","Sun May 25 21:45:33 GMT 2025","Sun May 25 21:45:33 GMT 2025","70","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userWithCertainRolesCreatesProject","Users with roles Project viewer, Project developer, Agent manager should not be able to create project of global scope",""
"passed","Sun May 25 21:45:20 GMT 2025","Sun May 25 21:45:22 GMT 2025","1523","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Sun May 25 21:45:30 GMT 2025","Sun May 25 21:45:30 GMT 2025","62","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superUserCreatesProjectWithInvalidCharacters","SuperUser should not be able to create project, that starts with non letter character and with non latin letters",""
"passed","Sun May 25 21:45:31 GMT 2025","Sun May 25 21:45:31 GMT 2025","111","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCreatesProjectWithEmptyId","System admin should not be able to create project with empty ID",""
"passed","Sun May 25 21:45:30 GMT 2025","Sun May 25 21:45:30 GMT 2025","67","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superUserCreatesProjectWithLongIdLength","SuperUser should not be able to create project with id length > 225",""
"passed","Sun May 25 21:45:31 GMT 2025","Sun May 25 21:45:32 GMT 2025","119","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCreatesProjectWithLongIdLength","System Admin should not be able to create project with id length > 225",""
"passed","Sun May 25 21:45:31 GMT 2025","Sun May 25 21:45:31 GMT 2025","148","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCreatesProjectWithInvalidCharacters","System Admin should not be able to create project, that starts with non letter character and with non latin letters",""
"passed","Sun May 25 21:45:30 GMT 2025","Sun May 25 21:45:30 GMT 2025","115","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superUserCreatesTwoProjectsWithTheSameName","SuperUser should not be able to create project with the same name",""
