"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 27 22:58:29 GMT 2025","Tue May 27 22:58:29 GMT 2025","292","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithTheSameIdTest","User should not be able to create two build types with the same id",""
"passed","Tue May 27 22:58:33 GMT 2025","Tue May 27 22:58:34 GMT 2025","70","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superUserCreatesProjectWithNonLatinLettersTest","SuperUser should not be able to create project with id, that contains non latin letters",""
"passed","Tue May 27 22:58:26 GMT 2025","Tue May 27 22:58:27 GMT 2025","940","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Tue May 27 22:58:27 GMT 2025","Tue May 27 22:58:27 GMT 2025","153","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","superUserCreatesBuildTypeWithIdExceedingMaxLengthTest","SuperUser should not be able to create build type with ID > 225 symbols",""
"passed","Tue May 27 22:58:33 GMT 2025","Tue May 27 22:58:33 GMT 2025","59","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superUserCreatesProjectWithEmptyId","SuperUser should not be able to create project with empty ID",""
"passed","Tue May 27 22:58:35 GMT 2025","Tue May 27 22:58:36 GMT 2025","163","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCreatesTwoProjectsWithTheSameIName","System admin should not be able to create project with the same name",""
"passed","Tue May 27 22:58:39 GMT 2025","Tue May 27 22:58:40 GMT 2025","358","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userSearchProjectTest","System Admin should be able to find created project by name",""
"passed","Tue May 27 22:58:33 GMT 2025","Tue May 27 22:58:33 GMT 2025","47","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superUserCreatesProjectWithInvalidCharactersTest","SuperUser should not be able to create project, that starts with non letter character and with non latin letters",""
"passed","Tue May 27 22:58:35 GMT 2025","Tue May 27 22:58:35 GMT 2025","121","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCreatesProjectWithInvalidCharactersTest","System Admin should not be able to create project, that starts with non letter character and with non latin letters",""
"passed","Tue May 27 22:58:35 GMT 2025","Tue May 27 22:58:35 GMT 2025","129","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCreatesProjectWithNonLatinLettersTest","System Admin should not be able to create project with id, that contains non latin letters",""
"passed","Tue May 27 22:58:35 GMT 2025","Tue May 27 22:58:35 GMT 2025","115","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCreatesProjectWithLongIdLengthTest","System Admin should not be able to create project with id length > 225",""
"passed","Tue May 27 22:58:33 GMT 2025","Tue May 27 22:58:33 GMT 2025","57","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superUserCreatesProjectWithInvalidCharactersTest","SuperUser should not be able to create project, that starts with non letter character and with non latin letters",""
"passed","Tue May 27 22:58:33 GMT 2025","Tue May 27 22:58:33 GMT 2025","85","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superUserCreatesProjectTest","SuperUser should be able to create project",""
"passed","Tue May 27 22:58:39 GMT 2025","Tue May 27 22:58:39 GMT 2025","39","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","superUserSearchNonExistingProjectTest","SuperUser should not be able to find non existing projects",""
"passed","Tue May 27 22:58:38 GMT 2025","Tue May 27 22:58:39 GMT 2025","325","Surefire suite","Surefire test","com.example.teamcity.api.StartBuildMockTest","com.example.teamcity.api.StartBuildMockTest","userStartsBuildWithWireMockTest","User should be able to start build (with WireMock)",""
"passed","Tue May 27 22:58:29 GMT 2025","Tue May 27 22:58:33 GMT 2025","3231","Surefire suite","Surefire test","com.example.teamcity.api.StartBuildTest","com.example.teamcity.api.StartBuildTest","buildStartAndSuccessfulCompletionTest","Build can be executed and completed successfully",""
"passed","Tue May 27 22:58:35 GMT 2025","Tue May 27 22:58:35 GMT 2025","99","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCreatesProjectWithInvalidCharactersTest","System Admin should not be able to create project, that starts with non letter character and with non latin letters",""
"passed","Tue May 27 22:58:36 GMT 2025","Tue May 27 22:58:36 GMT 2025","172","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCreatesTwoProjectsWithTheSameId","System admin should not be able to create project with the same ID",""
"passed","Tue May 27 22:58:39 GMT 2025","Tue May 27 22:58:39 GMT 2025","382","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","projectAdminSearchProjectTest","Project Admin should be able to find their projects",""
"passed","Tue May 27 22:58:35 GMT 2025","Tue May 27 22:58:35 GMT 2025","133","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCreatesProjectWithInvalidCharactersTest","System Admin should not be able to create project, that starts with non letter character and with non latin letters",""
"passed","Tue May 27 22:58:33 GMT 2025","Tue May 27 22:58:33 GMT 2025","74","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superUserCreatesProjectWithInvalidCharactersTest","SuperUser should not be able to create project, that starts with non letter character and with non latin letters",""
"passed","Tue May 27 22:58:36 GMT 2025","Tue May 27 22:58:36 GMT 2025","31","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","unauthorizedUserCreatesProjectTest","Unauthorized user should not be able to create Project",""
"passed","Tue May 27 22:58:36 GMT 2025","Tue May 27 22:58:36 GMT 2025","126","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userWithCertainRolesCreatesProjectTest","Users with roles Project viewer, Project developer, Agent manager should not be able to create project of global scope",""
