"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 27 22:49:41 GMT 2025","Tue May 27 22:49:41 GMT 2025","70","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superUserCreatesProjectWithLongIdLengthTest","SuperUser should not be able to create project with id length > 225",""
"passed","Tue May 27 22:49:40 GMT 2025","Tue May 27 22:49:40 GMT 2025","98","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superUserCreatesProjectTest","SuperUser should be able to create project",""
"passed","Tue May 27 22:49:43 GMT 2025","Tue May 27 22:49:43 GMT 2025","108","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCreatesProjectWithLongIdLengthTest","System Admin should not be able to create project with id length > 225",""
"passed","Tue May 27 22:49:44 GMT 2025","Tue May 27 22:49:44 GMT 2025","109","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userWithCertainRolesCreatesProjectTest","Users with roles Project viewer, Project developer, Agent manager should not be able to create project of global scope",""
"passed","Tue May 27 22:49:41 GMT 2025","Tue May 27 22:49:41 GMT 2025","144","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superUserCreatesTwoProjectsWithTheSameId","SuperUser should not be able to create project with the same ID",""
"passed","Tue May 27 22:49:47 GMT 2025","Tue May 27 22:49:47 GMT 2025","27","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","superUserSearchNonExistingProjectTest","SuperUser should not be able to find non existing projects",""
"passed","Tue May 27 22:49:42 GMT 2025","Tue May 27 22:49:42 GMT 2025","164","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCreatesProjectWithInvalidCharactersTest","System Admin should not be able to create project, that starts with non letter character and with non latin letters",""
"passed","Tue May 27 22:49:43 GMT 2025","Tue May 27 22:49:43 GMT 2025","264","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCreatesTwoProjectsWithTheSameIName","System admin should not be able to create project with the same name",""
"passed","Tue May 27 22:49:44 GMT 2025","Tue May 27 22:49:44 GMT 2025","108","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userWithCertainRolesCreatesProjectTest","Users with roles Project viewer, Project developer, Agent manager should not be able to create project of global scope",""
"passed","Tue May 27 22:49:40 GMT 2025","Tue May 27 22:49:40 GMT 2025","59","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superUserCreatesProjectWithInvalidCharactersTest","SuperUser should not be able to create project, that starts with non letter character and with non latin letters",""
"passed","Tue May 27 22:49:34 GMT 2025","Tue May 27 22:49:34 GMT 2025","254","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","superUserCreatesBuildTypeTest","SuperUser should be able to create build type",""
"passed","Tue May 27 22:49:40 GMT 2025","Tue May 27 22:49:40 GMT 2025","47","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superUserCreatesProjectWithEmptyId","SuperUser should not be able to create project with empty ID",""
"passed","Tue May 27 22:49:41 GMT 2025","Tue May 27 22:49:41 GMT 2025","177","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCreatesProjectTest","System admin should be able to create project",""
"passed","Tue May 27 22:49:47 GMT 2025","Tue May 27 22:49:47 GMT 2025","255","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","userSearchProjectTest","System Admin should be able to find created project by name",""
"passed","Tue May 27 22:49:46 GMT 2025","Tue May 27 22:49:46 GMT 2025","397","Surefire suite","Surefire test","com.example.teamcity.api.ProjectSearchTest","com.example.teamcity.api.ProjectSearchTest","projectAdminSearchProjectTest","Project Admin should be able to find their projects",""
"passed","Tue May 27 22:49:36 GMT 2025","Tue May 27 22:49:36 GMT 2025","397","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithTheSameIdTest","User should not be able to create two build types with the same id",""
"passed","Tue May 27 22:49:34 GMT 2025","Tue May 27 22:49:34 GMT 2025","175","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","superUserCreatesBuildTypeWithIdExceedingMaxLengthTest","SuperUser should not be able to create build type with ID > 225 symbols",""
"passed","Tue May 27 22:49:14 GMT 2025","Tue May 27 22:49:14 GMT 2025","611","Surefire suite","Surefire test","com.example.teamcity.api.AgentAuthorizeTest","com.example.teamcity.api.AgentAuthorizeTest","authorizeAgentTest","Superuser should be able to authorize Teamcity Agent",""
