"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun May 18 20:18:44 GMT 2025","Sun May 18 20:18:44 GMT 2025","218","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","superUserCreatesBuildTypeTest","SuperUser should be able to create build type",""
"passed","Sun May 18 20:18:50 GMT 2025","Sun May 18 20:18:50 GMT 2025","113","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superUserCreatesProjectTest","SuperUser should be able to create project",""
"passed","Sun May 18 20:18:50 GMT 2025","Sun May 18 20:18:50 GMT 2025","78","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superUserCreatesProjectWithLongIdLength","SuperUser should not be able to create project with id length > 225",""
"passed","Sun May 18 20:18:45 GMT 2025","Sun May 18 20:18:46 GMT 2025","176","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeWithIdExceedingMaxLengthTest","System admin should not be able to create build type with ID > 225 symbols",""
"passed","Sun May 18 20:18:25 GMT 2025","Sun May 18 20:18:26 GMT 2025","482","Surefire suite","Surefire test","com.example.teamcity.api.AgentAuthorizeTest","com.example.teamcity.api.AgentAuthorizeTest","authorizeAgentTest","Superuser should be able to authorize Teamcity Agent",""
"passed","Sun May 18 20:18:50 GMT 2025","Sun May 18 20:18:51 GMT 2025","79","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superUserCreatesProjectWithNonLatinLetters","SuperUser should not be able to create project with id, that contains non latin letters",""
"passed","Sun May 18 20:18:53 GMT 2025","Sun May 18 20:18:53 GMT 2025","80","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userWithCertainRolesCreatesProject","Users with roles Project viewer, Project developer, Agent manager should not be able to create project of global scope",""
"passed","Sun May 18 20:18:50 GMT 2025","Sun May 18 20:18:50 GMT 2025","59","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superUserCreatesProjectWithEmptyId","SuperUser should not be able to create project with empty ID",""
"passed","Sun May 18 20:18:42 GMT 2025","Sun May 18 20:18:44 GMT 2025","1191","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Sun May 18 20:18:50 GMT 2025","Sun May 18 20:18:50 GMT 2025","58","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superUserCreatesProjectWithInvalidCharacters","SuperUser should not be able to create project, that starts with non letter character and with non latin letters",""
"passed","Sun May 18 20:18:44 GMT 2025","Sun May 18 20:18:45 GMT 2025","230","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","superUserCreatesTwoBuildTypesWithTheSameIdTest","SuperUser should not be able to create two build types with the same id",""
"passed","Sun May 18 20:18:52 GMT 2025","Sun May 18 20:18:52 GMT 2025","139","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCreatesProjectWithInvalidCharacters","System Admin should not be able to create project, that starts with non letter character and with non latin letters",""
