"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 14 21:10:11 GMT 2025","Wed May 14 21:10:11 GMT 2025","60","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superUserCreatesProjectWithNonLatinLetters","SuperUser should not be able to create project with id, that contains non latin letters",""
"passed","Wed May 14 21:10:08 GMT 2025","Wed May 14 21:10:09 GMT 2025","804","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Wed May 14 21:10:11 GMT 2025","Wed May 14 21:10:11 GMT 2025","53","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superUserCreatesProjectWithInvalidCharacters","SuperUser should not be able to create project, that starts with non letter character and with non latin letters",""
"passed","Wed May 14 21:10:11 GMT 2025","Wed May 14 21:10:11 GMT 2025","112","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCreatesProjectWithEmptyId","System admin should not be able to create project with empty ID",""
"passed","Wed May 14 21:10:11 GMT 2025","Wed May 14 21:10:11 GMT 2025","48","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superUserCreatesProjectWithInvalidCharacters","SuperUser should not be able to create project, that starts with non letter character and with non latin letters",""
"passed","Wed May 14 21:10:12 GMT 2025","Wed May 14 21:10:12 GMT 2025","155","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCreatesProjectWithInvalidCharacters","System Admin should not be able to create project, that starts with non letter character and with non latin letters",""
"passed","Wed May 14 21:10:11 GMT 2025","Wed May 14 21:10:11 GMT 2025","170","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCreatesProjectTest","System admin should be able to create project",""
"passed","Wed May 14 21:10:10 GMT 2025","Wed May 14 21:10:10 GMT 2025","364","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithTheSameIdTest","User should not be able to create two build types with the same id",""
"passed","Wed May 14 21:10:13 GMT 2025","Wed May 14 21:10:13 GMT 2025","121","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userWithCertainRolesCreatesProject","Users with roles Project viewer, Project developer, Agent manager should not be able to create project of global scope",""
"passed","Wed May 14 21:10:13 GMT 2025","Wed May 14 21:10:14 GMT 2025","128","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userWithCertainRolesCreatesProject","Users with roles Project viewer, Project developer, Agent manager should not be able to create project of global scope",""
"passed","Wed May 14 21:10:13 GMT 2025","Wed May 14 21:10:13 GMT 2025","122","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userWithCertainRolesCreatesProject","Users with roles Project viewer, Project developer, Agent manager should not be able to create project of global scope",""
