"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun May 25 21:57:47 GMT 2025","Sun May 25 21:57:47 GMT 2025","0","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithTheSameIdTest","User should not be able to create two build types with the same id",""
"skipped","Sun May 25 21:57:47 GMT 2025","Sun May 25 21:57:47 GMT 2025","0","Surefire suite","Surefire test","com.example.teamcity.api.StartBuildTest","com.example.teamcity.api.StartBuildTest","buildStartAndSuccessfulCompletionTest","Build can be executed and completed successfully",""
"skipped","Sun May 25 21:57:47 GMT 2025","Sun May 25 21:57:47 GMT 2025","1","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superUserCreatesProjectWithInvalidCharacters","SuperUser should not be able to create project, that starts with non letter character and with non latin letters",""
"skipped","Sun May 25 21:57:47 GMT 2025","Sun May 25 21:57:47 GMT 2025","1","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"skipped","Sun May 25 21:57:47 GMT 2025","Sun May 25 21:57:47 GMT 2025","0","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","superUserCreatesTwoBuildTypesWithTheSameIdTest","SuperUser should not be able to create two build types with the same id",""
"skipped","Sun May 25 21:57:47 GMT 2025","Sun May 25 21:57:47 GMT 2025","0","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superUserCreatesProjectWithInvalidCharacters","SuperUser should not be able to create project, that starts with non letter character and with non latin letters",""
"skipped","Sun May 25 21:57:47 GMT 2025","Sun May 25 21:57:47 GMT 2025","0","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCreatesProjectWithEmptyId","System admin should not be able to create project with empty ID",""
"skipped","Sun May 25 21:57:47 GMT 2025","Sun May 25 21:57:47 GMT 2025","0","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCreatesTwoProjectsWithTheSameIName","System admin should not be able to create project with the same name",""
"skipped","Sun May 25 21:57:47 GMT 2025","Sun May 25 21:57:47 GMT 2025","0","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCreatesProjectWithLongIdLength","System Admin should not be able to create project with id length > 225",""
"skipped","Sun May 25 21:57:47 GMT 2025","Sun May 25 21:57:47 GMT 2025","0","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superUserCreatesProjectWithNonLatinLetters","SuperUser should not be able to create project with id, that contains non latin letters",""
"skipped","Sun May 25 21:57:47 GMT 2025","Sun May 25 21:57:47 GMT 2025","0","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","unauthorizedUserCreatesProject","Unauthorized user should not be able to create Project",""
"skipped","Sun May 25 21:57:47 GMT 2025","Sun May 25 21:57:47 GMT 2025","0","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","unauthorizedUserCreatesBuildType","Unauthorized user should not be able to create BuildType",""
"skipped","Sun May 25 21:57:47 GMT 2025","Sun May 25 21:57:47 GMT 2025","0","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCreatesProjectWithInvalidCharacters","System Admin should not be able to create project, that starts with non letter character and with non latin letters",""
"skipped","Sun May 25 21:57:47 GMT 2025","Sun May 25 21:57:47 GMT 2025","1","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeWithIdExceedingMaxLengthTest","System admin should not be able to create build type with ID > 225 symbols",""
"skipped","Sun May 25 21:57:47 GMT 2025","Sun May 25 21:57:47 GMT 2025","0","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCreatesProjectTest","System admin should be able to create project",""
"skipped","Sun May 25 21:57:47 GMT 2025","Sun May 25 21:57:47 GMT 2025","0","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","System Admin should be able to create build type",""
"broken","Sun May 25 21:57:49 GMT 2025","Sun May 25 21:57:49 GMT 2025","0","Surefire suite","Surefire test","com.example.teamcity.api.AgentAuthorizeTest","com.example.teamcity.api.AgentAuthorizeTest","cleanUpServerAuthSettings","cleanUpServerAuthSettings",""
"skipped","Sun May 25 21:57:49 GMT 2025","Sun May 25 21:57:49 GMT 2025","0","Surefire suite","Surefire test","com.example.teamcity.api.StartBuildMockTest","com.example.teamcity.api.StartBuildMockTest","userStartsBuildWithWireMockTest","User should be able to start build (with WireMock)",""
